"RID","AnnualFee_1","AnnualFee_2","AnnualFee_3","AnnualFee_4","AnnualFee_5","Rewards_1","Rewards_2","Rewards_3","Rewards_4","InterestRate_1","InterestRate_2","InterestRate_3","InterestRate_4","InterestRate_5","InterestRate_6","Fees_1","Fees_2","Fees_3","CreditLimit_1","CreditLimit_2","CreditLimit_3","CreditLimit_4","CreditLimit_5","CreditLimit_6"
"R_2w6IR4lsckpKmQ1"," 2.589890e+00"," 4.202515e-01","-0.6814269532","-1.900019195","-0.4286953402","-1.596742929"," 0.1314686300"," 9.608767e-01"," 5.043976e-01"," 0.447212004","-0.222995214","-2.651264e-01","-1.457973e-01","-0.3098605191"," 0.496567355","-4.874272e-01","-0.7662422267"," 1.2536694592","-1.868897e+00","-1.1698523409","-0.5591130979","-1.480953e-01"," 1.1638632720"," 2.5820940192"
"R_ddsmvvtFX3qJOil"," 6.315444e-01"," 6.209420e-01"," 0.0525400369","-0.517273301","-0.7877531782","-1.319127727"," 0.6453168260"," 2.773285e-01"," 3.964824e-01"," 3.073464347"," 1.569444434"," 7.802337e-01","-1.878987e-01","-2.0351335249","-3.200110282"," 9.385552e-02","-2.0709220098"," 1.9770664877","-2.260191e+00","-0.5661942737"," 0.7547343869"," 1.192637e+00"," 0.9862639874","-0.1072500687"
"R_1DwoyF2w3dWlpZ5"," 5.676949e-01","-1.416352e-01","-0.8941302743"," 0.452247675"," 0.0158228605","-0.649793174"," 0.2267147975"," 1.153422e+00","-7.303441e-01","-0.046524972"," 0.096254449","-1.708702e-01"," 8.374247e-01","-0.7197785687"," 0.003494546"," 3.056006e-01","-0.9623900932"," 0.6567895220","-1.567478e+00","-0.9302844649"," 0.2047025652"," 5.720460e-03"," 0.9135251636"," 1.3738147704"
"R_31ATNJhGxq7ugBC"," 3.830628e+00","-1.265682e-02","-1.3422865325","-2.810390865"," 0.3347059080","-1.013526045"," 0.3648801983"," 7.852618e-02"," 5.701197e-01"," 2.159875032"," 1.129018740"," 9.056705e-01"," 2.051307e-01","-1.6370366434","-2.762658328","-2.283046e-01","-1.0418593953"," 1.2701639971","-2.063475e+00","-0.4756918236"," 0.3961408327"," 1.025433e+00"," 0.2587864470"," 0.8588063609"
"R_2YDRE6Z7MlMsRy5"," 1.351003e+00"," 6.291351e-01","-1.4007024716","-1.973943851"," 1.3945077571","-0.852802290"," 0.3600031132"," 1.453109e-01"," 3.474883e-01"," 0.885951932"," 0.586692320"," 3.825524e-01"," 7.581863e-02","-0.8047480005","-1.126267313"," 1.866938e-01"," 0.2149713979","-0.4016652468","-1.254872e+00"," 0.1269758655"," 1.5077851552"," 1.078284e+00"," 0.1721267686","-1.6302989395"
"R_2QMq1QmQvKHeXmX"," 2.860447e+00"," 1.888224e-01","-1.4465652796","-2.690441591"," 1.0877372635","-1.290618434"," 0.7523874744"," 1.769958e-02"," 5.205314e-01"," 3.078288142"," 2.025166498"," 1.075993e+00","-4.962003e-01","-2.2153711641","-3.467876094"," 4.377322e-01","-0.6755550646"," 0.2378228283","-2.086274e+00","-0.9203090637"," 0.5410942890"," 2.541545e-01"," 1.2946064724"," 0.9167281739"
"R_3kAGi33kfbLSVhg"," 2.306355e+00"," 1.258544e+00","-0.2275452663","-1.887561113","-1.4497919064","-2.445774539"," 1.0125103600"," 1.497006e+00","-6.374159e-02"," 2.091032478"," 1.264888299"," 1.578722e-01","-3.513912e-01","-1.6540582502","-1.508343509"," 2.929658e-02","-1.5073054713"," 1.4780088915","-3.891321e-01","-0.4774009861"," 0.1879888148"," 2.847027e-01"," 0.3064119906"," 0.0874295940"
"R_1mmX8xOLj0Wsfca"," 2.116157e+00"," 3.058633e-01","-0.3405865134","-1.358989487","-0.7224445027","-2.038635044"," 0.5389759883"," 9.463371e-01"," 5.533219e-01"," 3.332499920"," 2.556337667"," 1.661266e+00","-6.682377e-01","-2.8820106806","-3.999855040","-2.110992e-01","-0.6651389646"," 0.8762381404","-2.505134e+00","-1.4849220138","-0.2986409805"," 1.345527e-01"," 1.6606869228"," 2.4934572193"
"R_2y8SVIOO4y1ZvL5"," 2.805785e+00"," 4.214387e-01","-1.3661290238","-2.889662684"," 1.0285676576","-1.182585650"," 0.4928655216"," 4.416929e-01"," 2.480272e-01"," 1.816983630"," 0.855887450"," 5.551091e-01"," 2.558654e-01","-1.5553483531","-1.928497236"," 2.649512e-01","-1.5292698839"," 1.2643187164"," 9.310594e-02"," 1.4652828271"," 0.6055861894"," 5.988007e-01","-0.8734720658","-1.8893036247"
"R_2wpG9PSwKrrMO0e"," 8.586588e-01"," 3.513366e-02"," 0.2595337688","-1.193384469"," 0.0400582372","-0.942545097"," 0.4334848995"," 1.914136e-01"," 3.176466e-01"," 3.227332835"," 1.516109989"," 1.496455e+00","-3.474939e-01","-2.4590560889","-3.433347691","-9.175736e-02","-0.7993459933"," 0.8911033577","-3.479686e+00","-1.9673131971","-0.3608477389"," 5.445551e-01"," 2.1001034643"," 3.1631882172"
"R_3GlKoL0DS9JPwsg"," 4.526799e+00"," 2.652881e-01","-1.8092960295","-4.345948970"," 1.3631578989","-1.341676827"," 0.5998606212"," 2.314586e-01"," 5.103576e-01"," 1.456295946"," 1.261329011"," 7.612654e-01","-4.909997e-01","-0.8647055381","-2.123185206"," 1.083696e-02","-0.9413756727"," 0.9305387131","-1.036704e+00","-0.3548086400"," 0.1218930730","-3.062830e-01"," 0.8742336822"," 0.7016692288"
"R_1P18T648S890ipj"," 3.531595e+00"," 8.424156e-01","-1.2885709047","-3.668532811"," 0.5830935284","-1.527351808"," 0.7304271102"," 2.692283e-01"," 5.276964e-01"," 2.831117859"," 1.916500328"," 6.740700e-01","-7.138304e-01","-1.8137392200","-2.894118555","-2.281361e-01","-1.2533497888"," 1.4814858790","-2.378095e+00","-0.8949016365","-0.0162218725"," 6.141100e-01"," 1.5380795105"," 1.1370290827"
"R_1LuqNPfVs1htsss"," 2.830641e+00"," 7.269719e-01","-0.7921304717","-2.456772670","-0.3087099007","-2.057426574"," 0.8224584379"," 9.971964e-01"," 2.377717e-01"," 1.634171596"," 1.581410505"," 2.906126e-01"," 2.598882e-01","-1.5950475189","-2.171035306","-2.204342e-01","-1.1225476292"," 1.3429817984","-3.405711e+00","-1.6032938905","-0.3903746452","-6.066780e-03"," 2.2762655537"," 3.1291807753"
"R_3pm6pMyitwpBuxx"," 2.746322e+00"," 4.262361e-01","-1.3110174860","-2.339689900"," 0.4781498114","-1.796023579"," 1.1515154371"," 9.594645e-03"," 6.349135e-01"," 3.008106724"," 1.720643090"," 1.176783e+00","-1.177899e+00","-1.5891758718","-3.138458376"," 4.028136e-01","-1.6590810578"," 1.2562674265"," 4.713310e-01"," 0.9554583745"," 0.5683813670"," 2.037088e-01","-0.6538904796","-1.5449890208"
"R_0GIDoAp8HlxYonf"," 2.662129e+00"," 1.045521e+00","-0.7226911496","-2.812553033","-0.1724062798","-1.766259053"," 1.0654366989","-8.327884e-02"," 7.841012e-01"," 1.857891904"," 0.911521751"," 6.929641e-01","-1.636467e-01","-1.1518276293","-2.146903476"," 7.335318e-02","-1.7744906112"," 1.7011374361"," 1.501982e+00"," 0.7264364922"," 0.8055524853","-4.935135e-01","-0.7982706203","-1.7421865781"
"R_1QDGiPFfJYtqbDT"," 1.348631e+00","-2.769691e-01","-0.8527350368","-1.239968689"," 1.0210418511","-0.213931004"," 0.1969973539","-2.098136e-01"," 2.267472e-01"," 3.523364756"," 2.009386582"," 1.759698e+00","-1.033690e+00","-2.6569350477","-3.601823615","-3.267410e-02","-1.4085896075"," 1.4412637032","-1.292467e+00","-0.6000096650"," 0.3911397119"," 4.592542e-01"," 0.7148340227"," 0.3272490369"
"R_1okfTIMXFHv9zAR"," 3.747731e+00"," 6.125099e-01","-1.7881542524","-3.777380470"," 1.2052935144","-1.471335917"," 0.7203787841"," 7.443713e-01"," 6.585784e-03"," 2.381015429"," 1.543773239"," 3.625102e-01","-2.061018e-01","-1.9354879589","-2.145709033","-1.090208e-01","-0.7833591751"," 0.8923800222","-1.091849e+00"," 0.2121695448"," 0.3894914055"," 3.178088e-01"," 0.4409734227","-0.2685940841"
"R_3saC1wFTaNcpXy5"," 1.890642e+00"," 1.721849e-01","-1.3769874382","-2.088558068"," 1.4027187781","-2.200227741"," 1.1507745611"," 6.297777e-01"," 4.196755e-01"," 2.690241750"," 1.692539978"," 9.761365e-01","-6.480611e-01","-1.6827349462","-3.028122172"," 2.518629e-01","-1.4660722409"," 1.2142092952","-4.184286e-01"," 0.9152907936"," 0.8595734910"," 2.488145e-01","-0.6518621023","-0.9533881670"
"R_Touq8FYgrTTUfHr"," 1.705149e+00"," 4.809494e-01","-0.3384876352","-2.251137762"," 0.4035269241","-1.622664413"," 0.8390882371"," 4.277418e-01"," 3.558344e-01"," 3.113877550"," 1.558745145"," 9.693048e-01","-6.109903e-01","-2.0777888290","-2.953148345","-3.220669e-01","-1.7582156851"," 2.0802826173","-8.100902e-02"," 0.0662452987"," 1.0903478668"," 1.607957e-01"," 0.0984775366","-1.3348573736"
"R_8rgszq66VDyHtnz","-2.886849e-01"," 5.088944e-01"," 0.3076311891"," 0.044341159","-0.5721818624"," 0.210855170"," 0.1472583155","-8.087383e-02","-2.772397e-01"," 3.367369265"," 2.013755668"," 9.866233e-01","-7.811798e-01","-2.3085026220","-3.278065871","-1.339077e-02","-1.2159783566"," 1.2293691216","-2.297033e+00","-0.6562367665"," 0.6216552140"," 1.950118e+00"," 0.3297925241"," 0.0517041647"
"R_1n9eM4OHU8lbO5j"," 2.084340e+00"," 3.769590e-01","-1.1802269805","-1.382161654"," 0.1010896816","-0.654395721"," 0.8499290089","-4.352835e-01"," 2.397502e-01"," 1.488857442"," 1.067898676"," 6.316175e-01","-8.284726e-02","-1.1985924441","-1.906933960","-4.697170e-01","-2.3041111548"," 2.7738281351"," 8.706509e-02","-0.4791894423"," 0.7157187856"," 1.042792e+00","-0.0987573500","-1.2676294728"
"R_2RNQ3YgiQZdqWR0"," 2.274446e+00"," 3.373681e-01","-0.9871628066","-1.174519909","-0.4501314624","-1.591089769"," 0.5458825837"," 5.330771e-01"," 5.121301e-01"," 2.411682747"," 1.458956609"," 3.443716e-01"," 2.407881e-01","-1.7142652064","-2.741533826"," 2.592837e-02","-1.2297469253"," 1.2038185542"," 7.316727e-01","-0.5891789695","-0.5544212936","-5.058959e-01"," 0.1950527463"," 0.7227706488"
"R_1IT46K5jdzxXiRK"," 3.641227e+00"," 3.551757e-01","-1.2813676852","-3.297495869"," 0.5824608716","-1.425486548"," 0.6678794489"," 5.218848e-01"," 2.357223e-01"," 2.569278955"," 1.503676708"," 1.201056e+00","-2.000137e-01","-1.9109292228","-3.163069220","-3.539488e-02","-1.7002852603"," 1.7356801359","-1.577465e+00","-0.1814019276"," 0.5118721848"," 2.149117e-02"," 0.5921545403"," 0.6333486824"
"R_2U33ydJPxDxhRTk"," 3.824692e+00"," 1.347350e-01","-0.9191514329","-3.515291716"," 0.4750159585","-1.599979846"," 1.0955022338"," 5.027700e-01"," 1.707649e-03"," 1.604269720"," 1.545320762"," 4.919849e-01","-5.860369e-01","-1.8218821612","-1.233656366","-4.495507e-01","-1.0698095345"," 1.5193602081","-3.542010e-01"," 0.0748472487"," 0.1232511537"," 1.424537e-01","-0.2675435130"," 0.2811924194"
"R_1f1IxVel7W5PXVn"," 1.818295e-01","-3.304135e-01","-0.0802046799","-1.233164949"," 1.4619536634"," 0.132157401","-0.3388706787","-1.081641e-01"," 3.148774e-01","-0.880205145"," 0.142757454","-1.433360e-01"," 6.026722e-01","-0.2986608934"," 0.576772401","-5.105756e-01"," 0.1452695094"," 0.3653061220","-2.351700e+00","-0.7422520607","-0.2864459727"," 4.539443e-01"," 1.6829978694"," 1.2434559606"
"R_1KvdufBRqvd7r4a"," 4.567720e-01","-9.698755e-02","-0.2860092323","-0.332593284"," 0.2588180235","-1.550006565"," 1.3670111419"," 5.427383e-01","-3.597429e-01"," 3.024966771"," 1.978394036"," 6.625125e-02","-1.015462e+00","-1.8120380596","-2.242111889"," 3.118961e-01","-0.5613647680"," 0.2494686937","-3.684541e-02"," 0.2393906413"," 0.7108815212"," 3.897961e-01","-0.0861367904","-1.2170860309"
"R_1QMcPfg6bN0KLKC"," 3.104395e+00","-7.045503e-01","-1.4542441226","-2.193848934"," 1.2482483419"," 0.480646154"," 0.2295113453","-8.831655e-01"," 1.730080e-01"," 0.389727563"," 1.120248929"," 3.916919e-01","-7.646302e-02","-0.6863764197","-1.138828904","-1.370374e-03"," 0.6365293113","-0.6351589370"," 6.704910e-01"," 0.1349533552"," 1.1983754207","-5.233948e-01","-0.6630454451","-0.8173795308"
"R_VVXkIxZAcKKfolP"," 8.400396e-01"," 2.713892e-01","-0.6050724097","-1.790157814"," 1.2838013345","-1.308765861"," 0.6099705094"," 4.089804e-01"," 2.898150e-01"," 0.673799658","-0.519556354"," 4.775001e-01"," 2.589241e-01"," 0.1139891987","-1.004656629"," 2.185949e-01","-0.8605598323"," 0.6419649790"," 3.233063e+00"," 1.4622898193"," 1.1418241552","-2.265516e-01","-2.1438881337","-3.4667368962"
"R_3qP3MmTW4yckDfN"," 2.744106e+00","-7.280871e-02"," 0.2596253947","-2.551684987","-0.3792373003","-1.155057190"," 0.3915007086","-5.822862e-02"," 8.217851e-01"," 1.304498958"," 1.104550750"," 8.277857e-01","-2.630861e-01","-0.3786400157","-2.595109241","-1.962765e-01","-0.9590452314"," 1.1553217278","-1.646483e+00","-0.2414250198"," 0.5709258599"," 4.751542e-01"," 0.4596470120"," 0.3821812388"
"R_29gqPcQ2T31ECB5"," 1.289328e+00"," 2.174248e-01","-0.3322523038","-0.793226047","-0.3812747644","-1.600828446"," 0.7885796696"," 4.839068e-01"," 3.283420e-01"," 3.520253379"," 2.087179974"," 1.690065e+00","-2.804661e-01","-3.1488658887","-3.868166452","-1.056641e-01","-1.2717113934"," 1.3773755301","-1.930202e+00","-0.6226683735"," 0.1038369074"," 8.384500e-01"," 0.8936079958"," 0.7169753252"
"R_1QKuCuwCB1HX2Je","-4.382242e-01"," 7.295714e-02"," 0.5919738193","-0.230549461"," 0.0038426576","-1.150746459"," 0.6613567355"," 2.511316e-01"," 2.382582e-01"," 2.204407906"," 0.977908758"," 6.866367e-01","-4.686519e-01","-1.0899926494","-2.310308855"," 2.365062e-01","-2.0073924016"," 1.7708861578","-4.448881e-01"," 0.8095161635"," 1.2424535760"," 1.299354e+00","-0.6169409127","-2.2894948474"
"R_20nhwE4TaMdWHwp"," 3.984947e+00"," 5.132677e-01","-1.0892083110","-3.327501526","-0.0815043565","-1.724179321"," 0.7384786651"," 6.138743e-01"," 3.718264e-01"," 0.223606826"," 0.140405151"," 4.212388e-01"," 2.364304e-01","-0.4986053791","-0.523075812","-1.676343e-01","-1.4571009630"," 1.6247352236","-7.230524e-01","-0.6274138885","-0.0689371604","-6.078539e-01"," 0.9118274160"," 1.1154299413"
"R_a2xrxyzI9v17XBT"," 1.683583e+00"," 1.203075e-01"," 0.2048477521","-1.552200074","-0.4565379505","-1.710329664"," 1.4238470194"," 7.981322e-01","-5.116495e-01"," 2.535188474"," 1.615117850"," 4.275718e-01"," 5.046943e-05","-1.5622437903","-3.015684786"," 5.503662e-02","-1.3299745772"," 1.2749379579","-1.504963e+00"," 0.3628425043"," 0.3621489893"," 1.037287e+00"," 0.8010003939","-1.0583149974"
"R_2WvRRj8U2MWF9Hz"," 1.555543e+00"," 9.442196e-01","-0.3798215777","-2.166589689"," 0.0466489550","-1.962842383"," 0.9019344377"," 9.741608e-02"," 9.634919e-01"," 0.722384357"," 0.993222814"," 8.236286e-01","-3.497994e-01"," 0.1983158017","-2.387752181","-1.966967e-01","-1.1675144348"," 1.3642111844","-2.606623e+00","-0.4159367782"," 0.2494664368"," 1.078569e+00"," 1.0852217159"," 0.6093028032"
"R_2ah40rsQ4upIRS8"," 2.240085e+00"," 8.849841e-01","-1.1186321313","-3.001448834"," 0.9950117174","-0.291658576"," 0.9599785499","-5.098805e-01","-1.584395e-01"," 1.497778116","-0.126772936"," 8.330467e-01"," 1.561287e-01","-0.3666229479","-1.993557680"," 3.427596e-01","-0.7839658763"," 0.4412062578"," 2.204253e+00"," 2.0043642047"," 1.0772124650","-5.122289e-01","-1.8297051746","-2.9438954267"
"R_bOEansWT6K6V1Pr"," 1.674394e+00","-8.240312e-02","-0.9395065408","-2.169341047"," 1.5168571166"," 0.176164943"," 0.0226151565","-2.260615e-01"," 2.728135e-02"," 0.740054601"," 0.518044243"," 3.792567e-01","-1.519977e-01","-0.4907326740","-0.994625127"," 1.162960e-01","-1.8685768690"," 1.7522808953","-1.116111e+00","-0.1734940662"," 1.0510028830"," 9.751724e-01"," 0.6261763792","-1.3627461679"
"R_Tt6bxYPmnekObyV"," 2.671257e+00"," 8.941555e-01","-1.1457825365","-2.035004842","-0.3846247895","-2.032297915"," 1.6598364083"," 5.245493e-01","-1.520878e-01"," 2.293375595"," 1.778482565"," 6.653101e-01"," 1.459640e-01","-1.7473152857","-3.135816972"," 3.634451e-01","-2.3154547825"," 1.9520096949","-9.623645e-01","-0.1837573867"," 0.2535366197","-2.402983e-01"," 1.2267018686","-0.0938182905"
"R_wTetHcqhYCZ7Ju1"," 3.579981e+00","-1.429277e-01","-1.2659205719","-3.194232414"," 1.0230997862","-0.915195482"," 0.5107135352"," 1.918881e-01"," 2.125938e-01"," 0.734079587"," 0.933542006"," 6.632774e-01","-2.976389e-01","-0.0839523049","-1.949307805","-4.167442e-01","-1.7826806646"," 2.1994248764","-3.274615e+00","-1.2051657996"," 0.1119840551"," 7.520242e-01"," 1.3720614386"," 2.2437110512"
"R_25HC3yQ3vopk6BG"," 4.117290e+00","-3.643971e-01","-1.8223083536","-3.587572230"," 1.6569878729","-0.582951637","-0.0172446688"," 1.351571e-01"," 4.650392e-01"," 0.413570461"," 0.103475529"," 3.825721e-01"," 1.480337e-01","-0.3044365062","-0.743215305","-7.585759e-02","-0.4705655216"," 0.5464231162","-8.153181e-01","-0.0784868046"," 0.3525549633"," 7.692082e-01","-0.0514369042","-0.1765213961"
"R_2SH3rbsEhUcfQi7"," 4.132871e+00"," 2.692427e-01","-1.6495632880","-3.747736314"," 0.9951858232","-1.809340793"," 0.8467832619"," 5.336510e-01"," 4.289065e-01"," 1.622203454"," 0.757667606"," 2.647106e-01","-1.274860e-01","-0.8481306933","-1.668964927"," 1.898252e-01","-0.9742066686"," 0.7843814215"," 2.637040e-01"," 0.1910836515"," 1.1478584965","-4.727129e-01","-0.3154098506","-0.8145233770"
"R_3Gly3J69qwmS4Rs"," 2.800311e+00"," 1.526890e+00","-1.3980002461","-3.173286899"," 0.2440863158","-0.724104295"," 0.9948322941","-4.518230e-02","-2.255457e-01"," 0.815559836"," 0.273291680"," 9.083539e-01"," 6.353271e-02","-0.0591548528","-2.001583267"," 6.529827e-01","-1.5948584671"," 0.9418757404"," 1.099068e-01"," 1.2229989837"," 0.8297032311"," 2.335168e-01","-0.6227384840","-1.7733872913"
"R_3pr4sHOoVU2pH6Y"," 3.741023e+00","-4.660725e-02","-1.0516831374","-3.555659143"," 0.9129266278"," 0.234869706","-0.0981783875","-3.240298e-01"," 1.873385e-01"," 1.091641627"," 0.621691872"," 6.051615e-01","-2.804085e-01","-0.7532488768","-1.284837682"," 4.350404e-01","-1.0612251642"," 0.6261848048","-1.085445e+00","-0.5359798311"," 0.1655824162"," 2.951300e-01"," 1.0386001392"," 0.1221122000"
"R_e5owMHz2AIutNgR"," 2.421187e+00","-8.966225e-01","-0.7859564888","-2.589604420"," 1.8509961155","-0.668359069"," 0.4883765634"," 2.020692e-01","-2.208673e-02"," 0.400182846"," 1.327418040","-2.509790e-01"," 6.848038e-02","-0.5129115001","-1.032190723","-3.655091e-01","-1.7615901682"," 2.1270993155","-2.079438e+00","-0.5211786704","-0.0961088355","-3.554612e-02"," 0.9414588734"," 1.7908123172"
"R_VRbMjhEwe6eIfEB"," 2.146644e+00"," 3.372885e-01","-0.3687139836","-2.181975642"," 0.0667570460","-1.986048940"," 1.4369007301"," 1.865651e-01"," 3.625831e-01"," 3.114997504"," 1.631660047"," 1.459122e-02","-5.235475e-01","-1.6651736018","-2.572527680","-1.316538e-01","-0.3018556804"," 0.4335094802","-6.287540e-01","-1.3326317492"," 0.1319381928"," 5.402882e-02"," 1.1858501938"," 0.5895685131"
"R_5w0bXi5syouIJrj"," 2.269301e+00","-4.303710e-01","-0.9664399064","-1.943352235"," 1.0708619957","-0.447169678","-0.2941732096"," 1.430061e-02"," 7.270423e-01"," 1.252408563"," 0.698013517","-2.032937e-01","-4.292195e-01","-1.1465325567","-0.171376322","-1.756153e-01","-0.4042163269"," 0.5798316675","-6.965196e-01"," 0.0519416518"," 0.4547799597"," 7.484911e-02"," 0.1382337196","-0.0232848951"
"R_3iDTHlAqVKV0cgU"," 1.992234e+00"," 7.882135e-02","-0.3223462829","-1.212093572","-0.5366159655","-1.246983501"," 0.2486414527"," 1.223647e+00","-2.253051e-01"," 2.516789433"," 2.085223192"," 7.719429e-01"," 8.641669e-02","-2.2031452167","-3.257226949"," 3.526451e-02","-1.6473781033"," 1.6121135950","-3.551517e+00","-1.6532668426","-0.0902776181"," 6.555607e-01"," 2.0287644292"," 2.6107362526"
"R_32WI1hfc8p7jP8K"," 2.977818e+00","-1.752620e-01","-0.4821320826","-3.032556265"," 0.7121322117","-1.663497313"," 1.4302689810"," 1.899144e-01"," 4.331394e-02"," 0.408845026","-0.133406646"," 3.143052e-01"," 2.850426e-01"," 0.0138214694","-0.888607688"," 5.727415e-01","-2.0430525119"," 1.4703110601","-4.113896e-01","-0.0619991254"," 0.3712004062","-6.973703e-01"," 0.3222781161"," 0.4772805191"
"R_12xaVYOx7z6AFuK"," 2.422546e+00","-1.491940e-01","-0.9855449413","-2.120300492"," 0.8324936916","-1.337019814"," 0.6550092659"," 6.318683e-01"," 5.014229e-02"," 1.192781350","-0.429269998","-3.339661e-01"," 1.725873e-01","-0.4190826856","-0.183049905","-3.563483e-01","-0.7168270841"," 1.0731753393","-1.103026e+00","-0.6787572999"," 1.0111387571"," 5.186205e-01","-0.2757696446"," 0.5277935012"
"R_9yjX88gM9N9hRhT"," 2.907903e-01","-2.275186e-01","-0.2040759325","-0.099218123"," 0.2400222850","-1.219220893"," 0.5952923438"," 5.421181e-01"," 8.181043e-02"," 1.026402982"," 0.333735854","-5.528993e-01","-1.333192e-01","-0.2393274316","-0.434592818"," 3.215811e-01","-1.1409940573"," 0.8194129676","-7.722133e-01"," 1.1934823433"," 1.6681982013"," 4.276578e-01","-0.5432899034","-1.9738350974"
"R_3rSpdtCiqJpZ5ZL"," 1.728492e+00"," 2.634060e-01","-0.9650198137","-2.401697334"," 1.3748192942","-2.015717141"," 0.9211770084"," 8.420362e-01"," 2.525040e-01"," 1.993278804"," 1.909938552"," 7.057213e-01","-2.155489e-01","-1.6905529228","-2.702836767","-3.162054e-01","-0.8592477362"," 1.1754531385","-3.092909e-01","-0.0564289251"," 0.2316472249"," 2.557336e-01"," 0.5615439892","-0.6832050257"
"R_3DkK7gwraHJflNS"," 3.748204e+00"," 1.433988e-01","-0.5622316547","-2.966365674","-0.3630052569","-1.319402248"," 0.3273674243"," 9.516126e-01"," 4.042224e-02"," 2.240544102"," 1.696987569"," 1.122062e+00","-2.018581e-01","-2.3021973763","-2.555538015","-1.218861e-01","-1.2846498663"," 1.4065359348","-3.335448e+00","-1.3861300169"," 0.1537881593"," 1.433860e-01"," 1.4408298261"," 2.9835738719"
"R_1MNkyJ3b5SViPkn"," 2.500978e+00","-6.006728e-01"," 0.0961770884","-2.604509193"," 0.6080264358","-0.420133294","-0.3992717404"," 1.997407e-01"," 6.196643e-01"," 1.809980005"," 1.206216556"," 1.393930e-01","-3.272481e-01","-1.6490051839","-1.179336257","-1.772083e-01"," 0.3115758037","-0.1343674880","-1.168687e+00","-1.5516070945","-0.6252765176","-1.913845e-01"," 0.9319096371"," 2.6050453433"
